,filename,label
0,/shared/data/cleaned_images10M/part7/sentinel_image_40.67443638684342_-96.17065499042086.tif,PowerPlant
1,/shared/data/cleaned_images10M/part8/sentinel_image_-42.29426233875482_146.46358459803457.tif,PowerPlant
2,/shared/data/cleaned_images10M/part2/sentinel_image_49.64254222473419_11.020636624084212.tif,PowerPlant
3,/shared/data/cleaned_images10M/part2/sentinel_image_34.77538834468078_-117.31915273527626.tif,PowerPlant
4,/shared/data/cleaned_images10M/part5/sentinel_image_42.90944804120934_141.15130733386536.tif,PowerPlant
5,/shared/data/cleaned_images10M/part1/sentinel_image_39.89157717430002_-104.66224970814588.tif,PowerPlant
6,/shared/data/cleaned_images10M/part7/sentinel_image_48.74840940404035_-3.4673922781954287.tif,PowerPlant
7,/shared/data/cleaned_images10M/part1/sentinel_image_42.28733879867668_-104.76286101996726.tif,PowerPlant
8,/shared/data/cleaned_images10M/part3/sentinel_image_54.85801870715479_-1.817366764324692.tif,PowerPlant
9,/shared/data/cleaned_images10M/part7/sentinel_image_43.27680047888281_-75.16301308211537.tif,PowerPlant
10,/shared/data/cleaned_images10M/part3/sentinel_image_44.938209372403165_1.94549629779516.tif,PowerPlant
11,/shared/data/cleaned_images10M/part5/sentinel_image_41.14585466876017_113.26185169697706.tif,PowerPlant
12,/shared/data/cleaned_images10M/part3/sentinel_image_35.76110262143687_-77.51731777873582.tif,PowerPlant
13,/shared/data/cleaned_images10M/part3/sentinel_image_44.58100707300382_6.473005329757548.tif,PowerPlant
14,/shared/data/cleaned_images10M/part2/sentinel_image_38.7395944416029_-77.51731777873582.tif,PowerPlant
15,/shared/data/cleaned_images10M/part7/sentinel_image_52.9982761234818_-2.058833912696019.tif,PowerPlant
16,/shared/data/cleaned_images10M/part1/sentinel_image_49.23692740726003_2.891242628916192.tif,PowerPlant
17,/shared/data/cleaned_images10M/part8/sentinel_image_63.33294386028152_19.10978609452368.tif,PowerPlant
18,/shared/data/cleaned_images10M/part7/sentinel_image_39.76795395918231_118.2722950256821.tif,PowerPlant
19,/shared/data/cleaned_images10M/part1/sentinel_image_44.89546169772227_-73.83494376607307.tif,PowerPlant
20,/shared/data/cleaned_images10M/part5/sentinel_image_35.84270284765933_-119.0697895609684.tif,PowerPlant
21,/shared/data/cleaned_images10M/part1/sentinel_image_47.689293063763415_-117.13805237399778.tif,PowerPlant
22,/shared/data/cleaned_images10M/part2/sentinel_image_52.58455784179882_-2.058833912696019.tif,PowerPlant
23,/shared/data/cleaned_images10M/part1/sentinel_image_48.98666517640032_14.602399324925567.tif,PowerPlant
24,/shared/data/cleaned_images10M/part1/sentinel_image_46.3727118567092_-84.41925376968292.tif,PowerPlant
25,/shared/data/cleaned_images10M/part1/sentinel_image_41.493442622022044_-7.612578325236549.tif,PowerPlant
26,/shared/data/cleaned_images10M/part2/sentinel_image_34.72578851533521_-118.28502132876156.tif,PowerPlant
27,/shared/data/cleaned_images10M/part1/sentinel_image_55.18102561328177_-120.86067091138908.tif,PowerPlant
28,/shared/data/cleaned_images10M/part1/sentinel_image_34.094953185364226_-117.31915273527626.tif,PowerPlant
29,/shared/data/cleaned_images10M/part7/sentinel_image_41.20643788965842_-76.06851488850785.tif,PowerPlant
30,/shared/data/cleaned_images10M/part7/sentinel_image_-26.80845417294965_-53.67243687706724.tif,PowerPlant
31,/shared/data/cleaned_images10M/part7/sentinel_image_47.37682001496395_124.0473843242297.tif,PowerPlant
32,/shared/data/cleaned_images10M/part1/sentinel_image_30.507241413913327_31.2233880378186.tif,PowerPlant
33,/shared/data/cleaned_images10M/part8/sentinel_image_41.32743619434374_-3.3064141792812105.tif,PowerPlant
34,/shared/data/cleaned_images10M/part1/sentinel_image_51.50794000212544_12.670662137954947.tif,PowerPlant
35,/shared/data/cleaned_images10M/part1/sentinel_image_49.73366860360822_0.97962770430985.tif,PowerPlant
36,/shared/data/cleaned_images10M/part7/sentinel_image_39.52004056706375_-107.8214448993374.tif,PowerPlant
37,/shared/data/cleaned_images10M/part1/sentinel_image_43.04194875405368_93.62252362944244.tif,PowerPlant
38,/shared/data/cleaned_images10M/part2/sentinel_image_42.10845306113752_-72.00381789092384.tif,PowerPlant
39,/shared/data/cleaned_images10M/part1/sentinel_image_36.97626575889286_112.9600177615129.tif,PowerPlant
40,/shared/data/cleaned_images10M/part5/sentinel_image_-28.448523556900017_-52.183389462110725.tif,PowerPlant
41,/shared/data/cleaned_images10M/part8/sentinel_image_41.50851307786393_113.9460086173625.tif,PowerPlant
42,/shared/data/cleaned_images10M/part3/sentinel_image_-28.78414367660124_-50.57360847296854.tif,PowerPlant
43,/shared/data/cleaned_images10M/part1/sentinel_image_40.68969587116211_-99.7524176912622.tif,PowerPlant
44,/shared/data/cleaned_images10M/part3/sentinel_image_40.09199015330814_-88.2424836188956.tif,PowerPlant
45,/shared/data/cleaned_images10M/part5/sentinel_image_39.79888061805274_-77.77890718947143.tif,PowerPlant
46,/shared/data/cleaned_images10M/part3/sentinel_image_39.96872867813019_-76.45083787342912.tif,PowerPlant
47,/shared/data/cleaned_images10M/part2/sentinel_image_52.31475799565838_0.2149817344673135.tif,PowerPlant
48,/shared/data/cleaned_images10M/part2/sentinel_image_48.415615353093095_-71.25929418344558.tif,PowerPlant
49,/shared/data/cleaned_images10M/part3/sentinel_image_46.09433299093556_7.056550938321589.tif,PowerPlant
50,/shared/data/cleaned_images10M/part1/sentinel_image_34.27805239427531_-78.0606188625713.tif,PowerPlant
51,/shared/data/cleaned_images10M/part2/sentinel_image_34.22815567058952_118.39302859986778.tif,PowerPlant
52,/shared/data/cleaned_images10M/part5/sentinel_image_53.13128471438231_-3.7289816889310328.tif,PowerPlant
53,/shared/data/cleaned_images10M/part7/sentinel_image_-15.826860935136104_27.76235891116291.tif,PowerPlant
54,/shared/data/cleaned_images10M/part6/sentinel_image_26.09747822191081_100.10189211073974.tif,PowerPlant
55,/shared/data/cleaned_images10M/part1/sentinel_image_39.62861203687477_29.472751212126475.tif,PowerPlant
56,/shared/data/cleaned_images10M/part2/sentinel_image_40.475745307931_22.24885902335093.tif,PowerPlant
57,/shared/data/cleaned_images10M/part1/sentinel_image_44.50930162146005_-92.9309707497722.tif,PowerPlant
58,/shared/data/cleaned_images10M/part3/sentinel_image_-44.55900473519755_170.1877319255175.tif,PowerPlant
59,/shared/data/cleaned_images10M/part2/sentinel_image_45.870613034175896_-72.44650766293793.tif,PowerPlant
60,/shared/data/cleaned_images10M/part5/sentinel_image_38.88071263480377_-77.01426121962889.tif,PowerPlant
61,/shared/data/cleaned_images10M/part6/sentinel_image_54.81166222710244_-1.5155328288605323.tif,PowerPlant
62,/shared/data/cleaned_images10M/part3/sentinel_image_40.67443638684342_-87.03514787703897.tif,PowerPlant
63,/shared/data/cleaned_images10M/part2/sentinel_image_31.66180779967761_6.0504378201077245.tif,PowerPlant
64,/shared/data/cleaned_images10M/part3/sentinel_image_38.1248576420977_102.33546323317452.tif,PowerPlant
65,/shared/data/cleaned_images10M/part3/sentinel_image_25.06295374243114_67.98676137735319.tif,PowerPlant
66,/shared/data/cleaned_images10M/part3/sentinel_image_25.42696163914879_-103.293935867375.tif,PowerPlant
67,/shared/data/cleaned_images10M/part2/sentinel_image_37.0405400600038_-95.6072316442211.tif,PowerPlant
68,/shared/data/cleaned_images10M/part1/sentinel_image_48.695309577805226_-69.34767925883925.tif,PowerPlant
69,/shared/data/cleaned_images10M/part8/sentinel_image_25.499632046144203_-103.5756475404749.tif,PowerPlant
70,/shared/data/cleaned_images10M/part2/sentinel_image_43.14480745685231_0.9393831795812956.tif,PowerPlant
71,/shared/data/cleaned_images10M/part7/sentinel_image_44.48059471000257_-70.19281427813888.tif,PowerPlant
72,/shared/data/cleaned_images10M/part7/sentinel_image_36.97626575889286_80.84488702812638.tif,PowerPlant
73,/shared/data/cleaned_images10M/part6/sentinel_image_49.407432426285965_5.849215196464952.tif,PowerPlant
74,/shared/data/cleaned_images10M/part6/sentinel_image_19.137737937635123_79.41620640026268.tif,PowerPlant
75,/shared/data/cleaned_images10M/part2/sentinel_image_23.1343909141186_103.05986467828848.tif,PowerPlant
76,/shared/data/cleaned_images10M/part2/sentinel_image_26.997497163654664_88.45110220182318.tif,PowerPlant
77,/shared/data/cleaned_images10M/part3/sentinel_image_52.29014874488538_0.6174269817528591.tif,PowerPlant
78,/shared/data/cleaned_images10M/part7/sentinel_image_-29.487183690326084_-71.21904965871703.tif,PowerPlant
79,/shared/data/cleaned_images10M/part5/sentinel_image_41.95899489759424_-70.77635988670292.tif,PowerPlant
80,/shared/data/cleaned_images10M/part2/sentinel_image_57.66176986952711_-2.64237952126006.tif,PowerPlant
81,/shared/data/cleaned_images10M/part1/sentinel_image_50.73754461198428_14.52191027546846.tif,PowerPlant
